date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:00	3106/3106	---M-Z	200	added ('OK')	text/css	etag:%22c22-65f2f161-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-public.css?ver=3.2.0	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-public55a0.css	(from https://www.chaiiwala.co.uk/)
20:36:00	1701/1701	---M--	200	added ('OK')	application/rss+xml	etag:%2274312808bfa6c24ad58e51f6bfdc87c9%22	https://www.chaiiwala.co.uk/comments/feed/	D:/client-sites/bikash/www.chaiiwala.co.uk/comments/feed/index.html	(from https://www.chaiiwala.co.uk/)
20:36:00	27317/27317	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20May%202024%2014:51:00%20GMT	https://use.typekit.net/plk0wgb.css?ver=1.0.18	D:/client-sites/bikash/use.typekit.net/plk0wgb2889.css	(from https://www.chaiiwala.co.uk/)
20:36:00	27249/27249	---M-Z	200	added ('OK')	text/css	etag:%226a71-65f2f161-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-gdpr.css?ver=3.2.0	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/cookie-law-info/legacy/public/css/cookie-law-info-gdpr55a0.css	(from https://www.chaiiwala.co.uk/)
20:36:00	60053/60053	---M-Z	200	added ('OK')	text/css	etag:%22ea95-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/css/rs63f21.css	(from https://www.chaiiwala.co.uk/)
20:36:01	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:01%20GMT	http://www.chaiiwala.co.uk/wp-content/uploads/theplus-addons/theplus-post-3439.min.css?ver=1710413975	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/theplus-addons/theplus-post-3439.min.b6b68.delayed	(from https://www.chaiiwala.co.uk/)
20:36:01	116528/116528	---M-Z	200	added ('OK')	text/css	etag:%221c730-663a2b9f-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/theplus-addons/theplus-post-3439.min.css?ver=1710413975	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/theplus-addons/theplus-post-3439.min6b68.css	(from https://www.chaiiwala.co.uk/)
20:36:01	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:02%20GMT	http://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/extra/iconsmind.min.css?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/extra/iconsmind.minc9d0.css	(from https://www.chaiiwala.co.uk/)
20:36:02	92834/92834	---M-Z	200	added ('OK')	text/css	etag:%2216aa2-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/extra/iconsmind.min.css?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/extra/iconsmind.minc9d0.css	(from https://www.chaiiwala.co.uk/)
20:36:02	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:02%20GMT	http://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/main/pre-loader/plus-pre-loader.min.css?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/main/pre-loader/plus-pre-loader.minc9d0.css	(from https://www.chaiiwala.co.uk/)
20:36:02	43830/43830	---M-Z	200	added ('OK')	text/css	etag:%22ab36-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/main/pre-loader/plus-pre-loader.min.css?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/css/main/pre-loader/plus-pre-loader.minc9d0.css	(from https://www.chaiiwala.co.uk/)
20:36:03	19050/19050	---M-Z	200	added ('OK')	text/css	etag:%224a6a-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mine900.css	(from https://www.chaiiwala.co.uk/)
20:36:03	13766/13766	---M-Z	200	added ('OK')	text/css	etag:%2235c6-63dac981-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/custom-frontend-legacy.min.css?ver=3.5.4	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/custom-frontend-legacy.mine248.css	(from https://www.chaiiwala.co.uk/)
20:36:03	137328/137328	---M-Z	200	added ('OK')	text/css	etag:%2221870-63dac981-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/custom-frontend.min.css?ver=1710413918	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/custom-frontend.min4ef8.css	(from https://www.chaiiwala.co.uk/)
20:36:04	1232/1232	---M-Z	200	added ('OK')	text/css	etag:%224d0-63dac980-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-6.css?ver=1710413918	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-64ef8.css	(from https://www.chaiiwala.co.uk/)
20:36:04	328566/328566	---M-Z	200	added ('OK')	text/css	etag:%2250376-63dac981-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/custom-pro-frontend.min.css?ver=1710413918	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/custom-pro-frontend.min4ef8.css	(from https://www.chaiiwala.co.uk/)
20:36:05	81355/81355	---M-Z	200	added ('OK')	text/css	etag:%2213dcb-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/wpforms/pro/assets/css/vendor/intl-tel-input.min.css?ver=17.0.3	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/wpforms/pro/assets/css/vendor/intl-tel-input.minc0f4.css	(from https://www.chaiiwala.co.uk/)
20:36:05	401461/401461	---M-Z	200	added ('OK')	text/css	etag:%2262035-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min.css?ver=1.25.2	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/ultimate-elementor/assets/min-css/uael-frontend.min8b20.css	(from https://www.chaiiwala.co.uk/)
20:36:05	21836/21836	---M-Z	200	added ('OK')	text/css	etag:%22554c-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/wpforms/assets/css/wpforms-base.min.css?ver=1.6.2.3	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/wpforms/assets/css/wpforms-base.minf343.css	(from https://www.chaiiwala.co.uk/)
20:36:05	59344/59344	---M-Z	200	added ('OK')	text/css	etag:%22e7d0-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=3.5.4	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.mine248.css	(from https://www.chaiiwala.co.uk/)
20:36:05	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=3.5.4	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.mine248.css	(from https://www.chaiiwala.co.uk/)
20:36:05	36281/36281	---M-Z	200	added ('OK')	text/css	etag:%228db9-65e1ae65-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-3439.css?ver=1710413975	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-34396b68.css	(from https://www.chaiiwala.co.uk/)
20:36:06	7287/7287	---M-Z	200	added ('OK')	text/css	etag:%221c77-63dac98f-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-8549.css?ver=1710413919	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-854989d1.css	(from https://www.chaiiwala.co.uk/)
20:36:06	22504/22504	---M-Z	200	added ('OK')	text/css	etag:%2257e8-654b62d9-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-8733.css?ver=1710413919	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/elementor/css/post-873389d1.css	(from https://www.chaiiwala.co.uk/)
20:36:06	102025/102025	---MCZ	200	added ('OK')	text/css	etag:W/%222fd961571c270c2d63b165a97488fe95%22	https://use.fontawesome.com/releases/v6.3.0/css/all.css	D:/client-sites/bikash/use.fontawesome.com/releases/v6.3.0/css/all.css	(from https://www.chaiiwala.co.uk/)
20:36:07	27593/27593	---MCZ	200	added ('OK')	text/css	etag:W/%22f109112e3db29d3a53e91c3799fa7c59%22	https://use.fontawesome.com/releases/v6.3.0/css/v4-shims.css	D:/client-sites/bikash/use.fontawesome.com/releases/v6.3.0/css/v4-shims.css	(from https://www.chaiiwala.co.uk/)
20:36:07	57912/57912	---M-Z	200	added ('OK')	text/css	etag:%22e238-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://www.chaiiwala.co.uk/)
20:36:07	675/675	---M-Z	200	added ('OK')	text/css	etag:%222a3-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://www.chaiiwala.co.uk/)
20:36:07	89684/89684	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215e54-63d67357-0;gz%22	https://www.chaiiwala.co.uk/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-includes/js/jquery/jquery.mina7a0.js	(from https://www.chaiiwala.co.uk/)
20:36:08	11224/11224	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bd8-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://www.chaiiwala.co.uk/)
20:36:08	34179/34179	---M-Z	200	added ('OK')	application/x-javascript	etag:%228583-65f2f161-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/cookie-law-info/legacy/public/js/cookie-law-info-public.js?ver=3.2.0	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/cookie-law-info/legacy/public/js/cookie-law-info-public55a0.js	(from https://www.chaiiwala.co.uk/)
20:36:09	119386/119386	---M-Z	200	added ('OK')	application/x-javascript	etag:%221d25a-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.2.23	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/js/rbtools.min3f21.js	(from https://www.chaiiwala.co.uk/)
20:36:11	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:09%20GMT	http://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader-extra-transition.min.js?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader-extra-transition.min.27c9d0.delayed	(from https://www.chaiiwala.co.uk/)
20:36:11	327000/327000	---M-Z	200	added ('OK')	application/x-javascript	etag:%224fd58-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.23	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/js/rs6.min3f21.js	(from https://www.chaiiwala.co.uk/)
20:36:11	1674/1674	---M-Z	200	added ('OK')	application/x-javascript	etag:%2268a-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader-extra-transition.min.js?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader-extra-transition.minc9d0.js	(from https://www.chaiiwala.co.uk/)
20:36:12	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:11%20GMT	http://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader.min.js?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader.minc9d0.js	(from https://www.chaiiwala.co.uk/)
20:36:12	8315/8315	---M-Z	200	added ('OK')	application/x-javascript	etag:%22207b-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader.min.js?ver=5.0.10	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/theplus_elementor_addon/assets/js/main/pre-loader/plus-pre-loader.minc9d0.js	(from https://www.chaiiwala.co.uk/)
20:36:12	15055/15055	---M-Z	200	added ('OK')	application/x-javascript	etag:%223acf-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.5.4	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.mine248.js	(from https://www.chaiiwala.co.uk/)
20:36:14	44912/44912	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20May%202024%2014:51:14%20GMT	https://www.chaiiwala.co.uk/wp-json/wp/v2/pages/3439	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-json/wp/v2/pages/3439.json	(from https://www.chaiiwala.co.uk/)
20:36:15	207083/207083	---MC-	200	added ('OK')	application/json	date:Tue,%2007%20May%202024%2014:51:14%20GMT	https://www.chaiiwala.co.uk/wp-json/	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-json/index.html	(from https://www.chaiiwala.co.uk/)
20:36:15	829/829	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20May%202024%2014:51:16%20GMT	https://www.chaiiwala.co.uk/xmlrpc.php?rsd	D:/client-sites/bikash/www.chaiiwala.co.uk/xmlrpc0db0.php	(from https://www.chaiiwala.co.uk/)
20:36:16	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-includes/wlwmanifest.xml	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-includes/wlwmanifest.xml	(from https://www.chaiiwala.co.uk/)
20:36:17	2618/2618	---M--	200	added ('OK')	application/json	date:Tue,%2007%20May%202024%2014:51:17%20GMT	https://www.chaiiwala.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.chaiiwala.co.uk%2F	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-json/oembed/1.0/embede764.json	(from https://www.chaiiwala.co.uk/)
20:36:18	2892/2892	---M--	200	added ('OK')	text/xml	date:Tue,%2007%20May%202024%2014:51:18%20GMT	https://www.chaiiwala.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.chaiiwala.co.uk%2F&format=xml	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-json/oembed/1.0/embedcd61	(from https://www.chaiiwala.co.uk/)
20:36:18	24000/24000	---M--	200	added ('OK')	application/font-woff2	etag:%225dc0-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/04/ekmukta-regular-webfont.woff2	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/04/ekmukta-regular-webfont.woff2	(from https://www.chaiiwala.co.uk/)
20:36:18	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2021/05/fav-1-e1639741016805.png	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2021/05/fav-1-e1639741016805.png	(from https://www.chaiiwala.co.uk/)
20:36:18	44528/44528	---M-Z	200	added ('OK')	image/svg+xml	etag:%22adf0-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/03/chaiiwala-logo-white-1.svg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/03/chaiiwala-logo-white-1.svg	(from https://www.chaiiwala.co.uk/)
20:36:19	42194/42194	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a4d2-62b1bc8e-0;gz%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/03/chaiiwala-pointer2-2.svg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/03/chaiiwala-pointer2-2.svg	(from https://www.chaiiwala.co.uk/)
20:36:19	23180/23180	---M--	200	added ('OK')	image/png	etag:%225a8c-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2021/11/logo.png	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2021/11/logo.png	(from https://www.chaiiwala.co.uk/)
20:36:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:23%20GMT	https://www.chaiiwala.co.uk/privacy-policy	D:/client-sites/bikash/www.chaiiwala.co.uk/privacy-policy.36.delayed	(from https://www.chaiiwala.co.uk/)
20:36:25	177828/177828	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:23%20GMT	https://www.chaiiwala.co.uk/store-locator/	D:/client-sites/bikash/www.chaiiwala.co.uk/store-locator/index.html	(from https://www.chaiiwala.co.uk/)
20:36:26	309482/309482	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:25%20GMT	https://www.chaiiwala.co.uk/menu/	D:/client-sites/bikash/www.chaiiwala.co.uk/menu/index.html	(from https://www.chaiiwala.co.uk/)
20:36:26	216074/216074	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:25%20GMT	https://www.chaiiwala.co.uk/our-story/	D:/client-sites/bikash/www.chaiiwala.co.uk/our-story/index.html	(from https://www.chaiiwala.co.uk/)
20:36:26	212914/212914	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:26%20GMT	https://www.chaiiwala.co.uk/events/	D:/client-sites/bikash/www.chaiiwala.co.uk/events/index.html	(from https://www.chaiiwala.co.uk/)
20:36:29	320585/320585	---M--	200	added ('OK')	image/jpeg	etag:%224e449-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2021/11/img3.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2021/11/img3.jpg	(from https://www.chaiiwala.co.uk/)
20:36:29	193223/193223	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:29%20GMT	https://www.chaiiwala.co.uk/contact-us/	D:/client-sites/bikash/www.chaiiwala.co.uk/contact-us/index.html	(from https://www.chaiiwala.co.uk/)
20:36:32	210234/210234	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:29%20GMT	https://www.chaiiwala.co.uk/careers/	D:/client-sites/bikash/www.chaiiwala.co.uk/careers/index.html	(from https://www.chaiiwala.co.uk/)
20:36:33	251560/251560	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:30%20GMT	https://www.chaiiwala.co.uk/franchise/	D:/client-sites/bikash/www.chaiiwala.co.uk/franchise/index.html	(from https://www.chaiiwala.co.uk/)
20:36:33	401703/401703	---M--	200	added ('OK')	image/jpeg	etag:%2262127-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2021/11/img2.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2021/11/img2.jpg	(from https://www.chaiiwala.co.uk/)
20:36:33	187388/187388	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:31%20GMT	https://www.chaiiwala.co.uk/terms-of-use/	D:/client-sites/bikash/www.chaiiwala.co.uk/terms-of-use/index.html	(from https://www.chaiiwala.co.uk/)
20:36:35	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2007%20May%202024%2014:51:34%20GMT	http://www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/assets/transparent.png	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/assets/transparent.3a.delayed	(from https://www.chaiiwala.co.uk/)
20:36:35	376789/376789	---M--	200	added ('OK')	image/jpeg	etag:%225bfd5-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2021/11/img1.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2021/11/img1.jpg	(from https://www.chaiiwala.co.uk/)
20:36:35	334857/334857	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20May%202024%2014:51:35%20GMT	https://www.chaiiwala.co.uk/privacy-policy/	D:/client-sites/bikash/www.chaiiwala.co.uk/privacy-policy/index.html	(from https://www.chaiiwala.co.uk/)
20:36:35	122/122	---M--	200	added ('OK')	image/png	etag:%227a-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/assets/transparent.png	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/plugins/revslider/public/assets/assets/transparent.png	(from https://www.chaiiwala.co.uk/)
20:36:36	283422/283422	---M--	200	added ('OK')	image/jpeg	etag:%224531e-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2021/11/img5.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2021/11/img5.jpg	(from https://www.chaiiwala.co.uk/)
20:36:37	976113/976113	---M--	200	added ('OK')	image/png	etag:%22ee4f1-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/01/Girl2.png	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/01/Girl2.png	(from https://www.chaiiwala.co.uk/)
20:36:37	623035/623035	---M--	200	added ('OK')	image/jpeg	etag:%22981bb-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/02/franchise.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/02/franchise.jpg	(from https://www.chaiiwala.co.uk/)
20:36:38	725534/725534	---M--	200	added ('OK')	image/jpeg	etag:%22b121e-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/03/landlords-1.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/03/landlords-1.jpg	(from https://www.chaiiwala.co.uk/)
20:36:38	164249/164249	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2007%20May%202024%2014:51:38%20GMT	https://www.chaiiwala.co.uk/chaiiwala-franchise/	D:/client-sites/bikash/www.chaiiwala.co.uk/chaiiwala-franchise/index.html	(from https://www.chaiiwala.co.uk/)
20:36:39	354871/354871	---M--	200	added ('OK')	image/jpeg	etag:%2256a37-62b1bc8e-0;;;%22	https://www.chaiiwala.co.uk/wp-content/uploads/2022/03/esr-1.jpg	D:/client-sites/bikash/www.chaiiwala.co.uk/wp-content/uploads/2022/03/esr-1.jpg	(from https://www.chaiiwala.co.uk/)
